
----------------------------------------
JN2112.log
detection date	time	duration	tag type	tag id	read count	empty record count	antenna num
06/21/12	11:58:40	00:00:00	R	0000_0000000174764773	2	4440	A1
06/21/12	12:13:34	00:00:00	R	0000_0000000174764773	1	4440	A1
06/21/12	12:28:28	00:00:00	R	0000_0000000174764773	1	4440	A1
06/21/12	12:43:23	00:00:00	R	0000_0000000174764773	1	4441	A1
06/21/12	12:58:17	00:00:00	R	0000_0000000174764773	2	4440	A1
06/21/12	13:13:11	00:00:00	R	0000_0000000174764773	1	4441	A1
06/21/12	13:28:05	00:00:00	R	0000_0000000174764773	2	4440	A1
06/21/12	13:42:59	00:01:00	R	0000_0000000174764773	2	4440	A1
06/21/12	13:57:54	00:00:00	R	0000_0000000174764773	2	4440	A1
06/21/12	14:12:48	00:00:00	R	0000_0000000174764773	1	4441	A1
06/21/12	14:27:43	00:00:00	R	0000_0000000174764773	1	4441	A1
06/21/12	14:42:37	00:00:00	R	0000_0000000174764773	1	4441	A1
06/21/12	14:46:41	00:00:00	Reader stopped -- low voltage:  
06/21/12	14:46:41	00:00:00	reader power down
06/21/12	14:46:41	00:00:00	reader halted
06/21/12	14:46:41	00:00:00	closing database file
06/21/12	14:48:17	00:00:00	supply power ok 12.0V
06/21/12	14:48:17	00:00:00	database file opened
06/21/12	14:48:17	00:00:00	starting reader after power up
06/21/12	14:49:28	00:00:00	Reader stopped -- low voltage:  
06/21/12	14:49:28	00:00:00	reader power down
06/21/12	14:49:28	00:00:00	reader halted
06/21/12	14:49:28	00:00:00	closing database file
06/21/12	14:51:22	00:00:00	supply power ok 12.0V
06/21/12	14:51:22	00:00:00	database file opened
06/21/12	14:51:22	00:00:00	starting reader after power up
06/21/12	14:52:20	00:00:00	Reader stopped -- low voltage:  
06/21/12	14:52:20	00:00:00	reader power down
06/21/12	14:52:20	00:00:00	reader halted
06/21/12	14:52:20	00:00:00	closing database file
06/21/12	14:54:35	00:00:00	supply power ok 12.0V
06/21/12	14:54:35	00:00:00	database file opened
06/21/12	14:54:35	00:00:00	starting reader after power up
06/21/12	14:55:26	00:00:00	Reader stopped -- low voltage:  
06/21/12	14:55:26	00:00:00	reader power down
06/21/12	14:55:26	00:00:00	reader halted
06/21/12	14:55:26	00:00:00	closing database file
06/21/12	14:59:22	00:00:00	supply power ok 12.0V
06/21/12	14:59:22	00:00:00	database file opened
06/21/12	14:59:22	00:00:00	starting reader after power up
06/21/12	15:00:18	00:00:00	Reader stopped -- low voltage:  
06/21/12	15:00:18	00:00:00	reader power down
06/21/12	15:00:18	00:00:00	reader halted
06/21/12	15:00:18	00:00:00	closing database file
06/21/12	16:27:58	00:00:00	supply power ok 13.7V
06/21/12	16:27:58	00:00:00	database file opened
06/21/12	16:27:58	00:00:00	starting reader after power up
06/21/12	16:41:53	00:00:00	R	0000_0000000174764773	1	4114	A1
06/21/12	16:56:47	00:00:00	R	0000_0000000174764773	2	4443	A1
06/21/12	17:11:42	00:00:00	R	0000_0000000174764773	2	4441	A1
06/21/12	17:26:37	00:00:00	R	0000_0000000174764773	1	4441	A1
06/21/12	17:41:31	00:00:00	R	0000_0000000174764773	1	4442	A1
06/21/12	17:56:26	00:00:00	R	0000_0000000174764773	1	4442	A1
06/21/12	18:11:20	00:00:00	R	0000_0000000174764773	1	4442	A1
06/21/12	18:26:15	00:00:00	R	0000_0000000174764773	1	4442	A1
06/21/12	18:41:09	00:00:00	R	0000_0000000174764773	2	4442	A1
06/21/12	18:56:04	00:00:00	R	0000_0000000174764773	2	4441	A1
06/21/12	19:10:59	00:00:00	R	0000_0000000174764773	1	4441	A1
06/21/12	19:25:53	00:00:00	R	0000_0000000174764773	2	4443	A1
06/21/12	19:40:48	00:00:00	R	0000_0000000174764773	1	4442	A1
06/21/12	19:55:42	00:00:00	R	0000_0000000174764773	1	4443	A1
06/21/12	20:10:37	00:00:00	R	0000_0000000174764773	1	4442	A1
06/21/12	20:25:32	00:00:00	R	0000_0000000174764773	1	4443	A1
06/21/12	20:40:26	00:00:00	R	0000_0000000174764773	1	4443	A1
06/21/12	20:55:21	00:00:00	R	0000_0000000174764773	1	4443	A1
06/21/12	21:10:16	00:00:00	R	0000_0000000174764773	1	4444	A1
06/21/12	21:25:10	00:00:00	R	0000_0000000174764773	1	4443	A1
06/21/12	21:40:05	00:00:00	R	0000_0000000174764773	1	4443	A1
06/21/12	21:55:00	00:00:00	R	0000_0000000174764773	1	4443	A1
06/21/12	22:09:54	00:00:00	R	0000_0000000174764773	1	4443	A1
06/21/12	22:24:49	00:00:00	R	0000_0000000174764773	1	4443	A1
06/21/12	22:39:44	00:00:00	R	0000_0000000174764773	1	4443	A1
06/21/12	22:54:39	00:00:00	R	0000_0000000174764773	1	4443	A1
06/21/12	23:09:33	00:00:00	R	0000_0000000174764773	1	4443	A1
06/21/12	23:24:28	00:00:00	R	0000_0000000174764773	1	4443	A1
06/21/12	23:39:23	00:00:00	R	0000_0000000174764773	2	4442	A1
06/21/12	23:54:17	00:00:00	R	0000_0000000174764773	1	4442	A1
06/22/12	00:09:12	00:00:00	R	0000_0000000174764773	2	4442	A1
06/22/12	00:24:07	00:00:00	R	0000_0000000174764773	1	4443	A1
06/22/12	00:39:02	00:00:00	R	0000_0000000174764773	1	4443	A1
06/22/12	00:53:56	00:00:00	R	0000_0000000174764773	1	4443	A1
06/22/12	01:08:51	00:00:00	R	0000_0000000174764773	1	4442	A1
06/22/12	01:23:46	00:00:00	R	0000_0000000174764773	1	4442	A1
06/22/12	01:38:40	00:00:00	R	0000_0000000174764773	1	4443	A1
06/22/12	01:53:35	00:00:00	R	0000_0000000174764773	1	4443	A1
06/22/12	02:08:30	00:00:00	R	0000_0000000174764773	1	4443	A1
06/22/12	02:23:25	00:00:00	R	0000_0000000174764773	1	4443	A1
06/22/12	02:38:19	00:00:00	R	0000_0000000174764773	1	4443	A1
06/22/12	02:53:14	00:00:00	R	0000_0000000174764773	2	4442	A1
06/22/12	03:08:09	00:00:00	R	0000_0000000174764773	1	4442	A1
06/22/12	03:23:03	00:00:00	R	0000_0000000174764773	1	4443	A1
06/22/12	03:37:58	00:00:00	R	0000_0000000174764773	1	4443	A1
06/22/12	03:52:53	00:00:00	R	0000_0000000174764773	2	4442	A1
06/22/12	04:07:47	00:00:00	R	0000_0000000174764773	1	4442	A1
06/22/12	04:22:42	00:00:00	R	0000_0000000174764773	1	4444	A1
06/22/12	04:37:37	00:00:00	R	0000_0000000174764773	1	4443	A1
06/22/12	04:52:32	00:00:00	R	0000_0000000174764773	1	4444	A1
06/22/12	05:07:26	00:00:00	R	0000_0000000174764773	2	4442	A1
06/22/12	05:22:21	00:00:00	R	0000_0000000174764773	1	4442	A1
06/22/12	05:37:15	00:00:00	R	0000_0000000174764773	2	4442	A1
06/22/12	05:52:10	00:00:00	R	0000_0000000174764773	1	4442	A1
06/22/12	06:07:05	00:00:00	R	0000_0000000174764773	1	4442	A1
06/22/12	06:21:59	00:00:00	R	0000_0000000174764773	1	4442	A1
06/22/12	06:36:54	00:00:00	R	0000_0000000174764773	1	4443	A1
06/22/12	06:51:48	00:00:00	R	0000_0000000174764773	1	4443	A1
06/22/12	07:06:43	00:00:00	R	0000_0000000174764773	1	4442	A1
06/22/12	07:21:37	00:00:00	R	0000_0000000174764773	1	4441	A1
06/22/12	07:36:32	00:00:00	R	0000_0000000174764773	1	4442	A1
06/22/12	07:51:26	00:00:00	R	0000_0000000174764773	1	4443	A1
06/22/12	08:06:20	00:00:00	R	0000_0000000174764773	1	4441	A1
06/22/12	08:21:15	00:00:00	R	0000_0000000174764773	1	4442	A1
06/22/12	08:36:09	00:00:00	R	0000_0000000174764773	1	4442	A1
06/22/12	08:51:04	00:00:00	R	0000_0000000174764773	1	4441	A1
06/22/12	09:05:58	00:00:00	R	0000_0000000174764773	1	4442	A1
06/22/12	09:20:53	00:00:00	R	0000_0000000174764773	1	4442	A1
06/22/12	09:35:47	00:00:00	R	0000_0000000174764773	1	4441	A1
06/22/12	09:50:41	00:00:00	R	0000_0000000174764773	2	4441	A1
06/22/12	10:05:35	00:00:00	R	0000_0000000174764773	1	4440	A1
06/22/12	10:20:30	00:00:00	R	0000_0000000174764773	1	4441	A1
06/22/12	10:35:24	00:00:00	R	0000_0000000174764773	1	4442	A1
06/22/12	10:50:18	00:00:00	R	0000_0000000174764773	1	4441	A1
06/22/12	11:05:13	00:00:00	R	0000_0000000174764773	1	4441	A1
06/22/12	11:20:07	00:00:00	R	0000_0000000174764773	2	4441	A1
06/22/12	11:35:01	00:00:00	R	0000_0000000174764773	2	4441	A1
06/22/12	11:49:56	00:00:00	R	0000_0000000174764773	1	4441	A1
06/22/12	12:04:50	00:00:00	R	0000_0000000174764773	1	4441	A1
06/22/12	12:19:44	00:00:00	R	0000_0000000174764773	2	4441	A1
06/22/12	12:34:39	00:00:00	R	0000_0000000174764773	1	4440	A1
06/22/12	12:49:33	00:00:00	R	0000_0000000174764773	1	4441	A1
06/22/12	13:04:27	00:00:00	R	0000_0000000174764773	1	4441	A1
06/22/12	13:15:20	00:00:00	datalogger mode selected
06/22/12	13:15:51	00:00:00	reader parameters changed
06/22/12	13:15:51	00:00:00	reader parameters changed
483 records written


----------------------------------------
JN2512.log
detection date	time	duration	tag type	tag id	read count	empty record count	antenna num
06/22/12	13:17:08	00:00:00	upload 23 complete
06/22/12	13:19:22	00:00:00	R	0000_0000000174764773	1	4422	A1
06/22/12	13:49:11	00:00:00	R	0000_0000000174764773	2	8885	A1
06/22/12	14:19:00	00:00:00	R	0000_0000000174764773	1	8884	A1
06/22/12	14:48:48	00:00:00	R	0000_0000000174764773	1	8885	A1
06/22/12	15:03:43	00:00:00	R	0000_0000000174764773	2	4442	A1
06/22/12	15:18:37	00:00:00	R	0000_0000000174764773	1	4442	A1
06/22/12	15:33:32	00:00:00	R	0000_0000000174764773	2	4442	A1
06/22/12	15:48:26	00:00:00	R	0000_0000000174764773	1	4442	A1
06/22/12	16:03:21	00:00:00	R	0000_0000000174764773	1	4443	A1
06/22/12	16:18:15	00:00:00	R	0000_0000000174764773	1	4443	A1
06/25/12	14:39:49	00:00:00	supply power ok 13.5V
06/25/12	14:39:49	00:00:00	database file opened
06/25/12	14:39:49	00:00:00	starting reader after power up
06/25/12	14:51:59	00:00:00	datalogger mode selected
06/25/12	14:53:45	00:00:00	reader parameters changed
06/25/12	14:53:45	00:00:00	reader parameters changed
06/25/12	14:53:50	00:00:00	reader parameters changed
06/25/12	14:54:04	00:00:00	reader parameters changed
19 records written

---------- END OF FILE ----------
