
----------------------------------------
JN18122.log
detection date	time	duration	tag type	tag id	read count	empty record count	antenna num
06/18/12	06:42:32	00:00:00	R	0000_0000000174764773	1	4442	A1
06/18/12	06:57:26	00:00:00	R	0000_0000000174764773	1	4443	A1
06/18/12	07:12:21	00:00:00	R	0000_0000000174764773	1	4443	A1
06/18/12	07:27:16	00:00:00	R	0000_0000000174764773	1	4443	A1
06/18/12	07:42:10	00:00:00	R	0000_0000000174764773	1	4443	A1
06/18/12	07:57:05	00:00:00	R	0000_0000000174764773	1	4443	A1
06/18/12	08:11:59	00:00:00	R	0000_0000000174764773	1	4443	A1
06/18/12	08:26:54	00:00:00	R	0000_0000000174764773	2	4442	A1
06/18/12	08:41:48	00:00:00	R	0000_0000000174764773	1	4442	A1
06/18/12	08:56:42	00:00:00	R	0000_0000000174764773	1	4442	A1
06/18/12	09:11:37	00:00:00	R	0000_0000000174764773	2	4441	A1
06/18/12	09:26:31	00:00:00	R	0000_0000000174764773	1	4442	A1
06/18/12	09:41:26	00:00:00	R	0000_0000000174764773	1	4442	A1
06/18/12	09:56:20	00:00:00	R	0000_0000000174764773	1	4443	A1
06/18/12	10:11:15	00:00:00	R	0000_0000000174764773	1	4442	A1
06/18/12	10:26:09	00:00:00	R	0000_0000000174764773	1	4443	A1
06/18/12	10:41:03	00:00:00	R	0000_0000000174764773	1	4442	A1
06/18/12	10:43:41	00:00:00	supply power ok 13.6V
06/18/12	10:43:41	00:00:00	database file opened
06/18/12	10:43:41	00:00:00	starting reader after power up
382 records written
---------- END OF FILE ----------
